filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-356.jpg,28355,"{}",3,0,"{""name"":""rect"",""x"":160,""y"":85,""width"":73,""height"":141}","{""object"":""velo_personne_casque""}"
image-356.jpg,28355,"{}",3,1,"{""name"":""rect"",""x"":95,""y"":88,""width"":63,""height"":130}","{""object"":""velo_personne_casque""}"
image-356.jpg,28355,"{}",3,2,"{""name"":""rect"",""x"":39,""y"":87,""width"":48,""height"":123}","{""object"":""velo_personne_casque""}"
image-355.jpg,36834,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":93,""width"":134,""height"":159}","{""object"":""velo_personne_casque""}"
image-354.jpg,33559,"{}",2,0,"{""name"":""rect"",""x"":19,""y"":88,""width"":110,""height"":167}","{""object"":""velo_personne_casque""}"
image-354.jpg,33559,"{}",2,1,"{""name"":""rect"",""x"":102,""y"":98,""width"":105,""height"":129}","{""object"":""velo_personne_casque""}"
image-353.jpg,24311,"{}",1,0,"{""name"":""rect"",""x"":121,""y"":73,""width"":85,""height"":110}","{""object"":""velo_personne_casque""}"
image-352.jpg,34198,"{}",1,0,"{""name"":""rect"",""x"":62,""y"":13,""width"":103,""height"":210}","{""object"":""velo_personne_casque""}"
image-351.jpg,29189,"{}",1,0,"{""name"":""rect"",""x"":15,""y"":9,""width"":231,""height"":235}","{""object"":""velo_personne_casque""}"
image-350.jpg,23821,"{}",2,0,"{""name"":""rect"",""x"":137,""y"":37,""width"":79,""height"":181}","{""object"":""velo_personne_casque""}"
image-350.jpg,23821,"{}",2,1,"{""name"":""rect"",""x"":7,""y"":36,""width"":78,""height"":178}","{""object"":""velo_personne_casque""}"
image-349.jpg,31904,"{}",1,0,"{""name"":""rect"",""x"":24,""y"":29,""width"":168,""height"":225}","{""object"":""velo_personne_casque""}"
image-348.jpg,24991,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":32,""width"":225,""height"":222}","{""object"":""velo_personne_casque""}"
image-347.jpg,30069,"{}",0,0,"{}","{}"
image-346.jpg,21315,"{}",4,0,"{""name"":""rect"",""x"":2,""y"":113,""width"":71,""height"":140}","{""object"":""velo_personne_casque""}"
image-346.jpg,21315,"{}",4,1,"{""name"":""rect"",""x"":77,""y"":112,""width"":37,""height"":107}","{""object"":""velo_personne_casque""}"
image-346.jpg,21315,"{}",4,2,"{""name"":""rect"",""x"":143,""y"":103,""width"":40,""height"":116}","{""object"":""velo_personne_casque""}"
image-346.jpg,21315,"{}",4,3,"{""name"":""rect"",""x"":187,""y"":100,""width"":51,""height"":147}","{""object"":""velo_personne_casque""}"
image-345.jpg,20769,"{}",1,0,"{""name"":""rect"",""x"":44,""y"":4,""width"":99,""height"":251}","{""object"":""velo_personne_casque""}"
image-344.jpg,24243,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":18,""width"":88,""height"":232}","{""object"":""velo_personne_casque""}"
image-343.jpg,20626,"{}",2,0,"{""name"":""rect"",""x"":195,""y"":129,""width"":55,""height"":125}","{""object"":""velo_personne_casque""}"
image-343.jpg,20626,"{}",2,1,"{""name"":""rect"",""x"":4,""y"":36,""width"":67,""height"":208}","{""object"":""velo_personne_casque""}"
image-342.jpg,33565,"{}",1,0,"{""name"":""rect"",""x"":136,""y"":97,""width"":108,""height"":132}","{""object"":""velo_personne_casque""}"
image-341.jpg,118185,"{}",1,0,"{""name"":""rect"",""x"":66,""y"":37,""width"":100,""height"":217}","{""object"":""velo_personne_casque""}"
image-339.jpg,29059,"{}",2,0,"{""name"":""rect"",""x"":2,""y"":46,""width"":125,""height"":208}","{""object"":""velo_personne_casque""}"
image-339.jpg,29059,"{}",2,1,"{""name"":""rect"",""x"":131,""y"":52,""width"":123,""height"":203}","{""object"":""velo_personne_casque""}"
image-338.jpg,21529,"{}",1,0,"{""name"":""rect"",""x"":73,""y"":85,""width"":132,""height"":133}","{""object"":""velo_personne_casque""}"
image-337.jpg,23931,"{}",2,0,"{""name"":""rect"",""x"":80,""y"":84,""width"":79,""height"":123}","{""object"":""velo_personne_casque""}"
image-337.jpg,23931,"{}",2,1,"{""name"":""rect"",""x"":203,""y"":91,""width"":51,""height"":115}","{""object"":""velo_personne_casque""}"
image-336.jpg,29096,"{}",1,0,"{""name"":""rect"",""x"":169,""y"":14,""width"":76,""height"":241}","{""object"":""velo_personne_casque""}"
image-335.jpg,26027,"{}",1,0,"{""name"":""rect"",""x"":89,""y"":135,""width"":90,""height"":106}","{""object"":""velo_personne_casque""}"
image-334.jpg,32966,"{}",1,0,"{""name"":""rect"",""x"":37,""y"":2,""width"":204,""height"":252}","{""object"":""velo_personne_casque""}"
image-333.jpg,28859,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":16,""width"":194,""height"":238}","{""object"":""velo_personne_casque""}"
image-331.jpg,21675,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":20,""width"":185,""height"":190}","{""object"":""velo_personne_casque""}"
image-330.jpg,29878,"{}",2,0,"{""name"":""rect"",""x"":141,""y"":20,""width"":107,""height"":217}","{""object"":""velo_personne_casque""}"
image-330.jpg,29878,"{}",2,1,"{""name"":""rect"",""x"":22,""y"":37,""width"":112,""height"":180}","{""object"":""velo_personne_casque""}"
image-329.jpg,19476,"{}",1,0,"{""name"":""rect"",""x"":148,""y"":120,""width"":56,""height"":107}","{""object"":""velo_personne_casque""}"
image-328.jpg,125693,"{}",2,0,"{""name"":""rect"",""x"":159,""y"":89,""width"":36,""height"":98}","{""object"":""velo_personne_casque""}"
image-328.jpg,125693,"{}",2,1,"{""name"":""rect"",""x"":83,""y"":62,""width"":56,""height"":156}","{""object"":""velo_personne_casque""}"
image-327.jpg,128510,"{}",3,0,"{""name"":""rect"",""x"":45,""y"":100,""width"":41,""height"":103}","{""object"":""velo_personne_casque""}"
image-327.jpg,128510,"{}",3,1,"{""name"":""rect"",""x"":131,""y"":97,""width"":40,""height"":106}","{""object"":""velo_personne_casque""}"
image-327.jpg,128510,"{}",3,2,"{""name"":""rect"",""x"":209,""y"":15,""width"":46,""height"":213}","{""object"":""velo_personne_casque""}"
image-326.jpg,29183,"{}",2,0,"{""name"":""rect"",""x"":175,""y"":23,""width"":80,""height"":232}","{""object"":""velo_personne_casque""}"
image-326.jpg,29183,"{}",2,1,"{""name"":""rect"",""x"":1,""y"":4,""width"":117,""height"":250}","{""object"":""velo_personne_casque""}"
image-325.jpg,32435,"{}",1,0,"{""name"":""rect"",""x"":80,""y"":74,""width"":162,""height"":169}","{""object"":""velo_personne_casque""}"
image-324.jpg,23500,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":25,""width"":217,""height"":226}","{""object"":""velo_personne_casque""}"
image-323.jpg,25108,"{}",2,0,"{""name"":""rect"",""x"":135,""y"":53,""width"":66,""height"":162}","{""object"":""velo_personne_casque""}"
image-323.jpg,25108,"{}",2,1,"{""name"":""rect"",""x"":56,""y"":62,""width"":50,""height"":146}","{""object"":""velo_personne_casque""}"
image-322.jpg,21061,"{}",1,0,"{""name"":""rect"",""x"":139,""y"":11,""width"":57,""height"":239}","{""object"":""velo_personne_casque""}"
image-321.jpg,19024,"{}",1,0,"{""name"":""rect"",""x"":17,""y"":45,""width"":155,""height"":161}","{""object"":""velo_personne_casque""}"
image-320.jpg,23807,"{}",1,0,"{""name"":""rect"",""x"":64,""y"":31,""width"":181,""height"":200}","{""object"":""velo_personne_casque""}"
image-319.jpg,32724,"{}",1,0,"{""name"":""rect"",""x"":107,""y"":6,""width"":118,""height"":244}","{""object"":""velo_personne_casque""}"
image-318.jpg,25901,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":57,""width"":148,""height"":177}","{""object"":""velo_personne_casque""}"
image-317.jpg,27272,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":17,""width"":120,""height"":223}","{""object"":""velo_personne_casque""}"
image-316.jpg,29171,"{}",2,0,"{""name"":""rect"",""x"":45,""y"":23,""width"":77,""height"":201}","{""object"":""velo_personne_casque""}"
image-316.jpg,29171,"{}",2,1,"{""name"":""rect"",""x"":160,""y"":39,""width"":73,""height"":181}","{""object"":""velo_personne_casque""}"
