filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-532.jpg,28230,"{}",3,0,"{""name"":""rect"",""x"":4,""y"":97,""width"":37,""height"":86}","{""object"":""velo_personne""}"
image-532.jpg,28230,"{}",3,1,"{""name"":""rect"",""x"":50,""y"":40,""width"":66,""height"":179}","{""object"":""velo_personne""}"
image-532.jpg,28230,"{}",3,2,"{""name"":""rect"",""x"":170,""y"":29,""width"":85,""height"":207}","{""object"":""velo_personne""}"
image-530.jpg,24558,"{}",2,0,"{""name"":""rect"",""x"":22,""y"":74,""width"":60,""height"":165}","{""object"":""velo_personne""}"
image-530.jpg,24558,"{}",2,1,"{""name"":""rect"",""x"":130,""y"":78,""width"":60,""height"":155}","{""object"":""velo_personne""}"
image-527.jpg,106534,"{}",1,0,"{""name"":""rect"",""x"":27,""y"":3,""width"":113,""height"":248}","{""object"":""velo_personne""}"
image-526.jpg,105256,"{}",1,0,"{""name"":""rect"",""x"":83,""y"":75,""width"":50,""height"":132}","{""object"":""velo_personne""}"
image-525.jpg,23834,"{}",2,0,"{""name"":""rect"",""x"":40,""y"":19,""width"":80,""height"":217}","{""object"":""velo_personne""}"
image-525.jpg,23834,"{}",2,1,"{""name"":""rect"",""x"":158,""y"":21,""width"":73,""height"":209}","{""object"":""velo_personne""}"
image-524.jpg,24513,"{}",2,0,"{""name"":""rect"",""x"":114,""y"":51,""width"":44,""height"":104}","{""object"":""velo_personne""}"
image-524.jpg,24513,"{}",2,1,"{""name"":""rect"",""x"":59,""y"":77,""width"":66,""height"":165}","{""object"":""velo_personne""}"
image-523.jpg,22885,"{}",1,0,"{""name"":""rect"",""x"":70,""y"":22,""width"":92,""height"":232}","{""object"":""velo_personne""}"
image-522.jpg,57765,"{}",1,0,"{""name"":""rect"",""x"":35,""y"":76,""width"":111,""height"":111}","{""object"":""velo_personne""}"
image-521.jpg,32912,"{}",3,0,"{""name"":""rect"",""x"":58,""y"":117,""width"":42,""height"":67}","{""object"":""velo_personne""}"
image-521.jpg,32912,"{}",3,1,"{""name"":""rect"",""x"":122,""y"":132,""width"":55,""height"":61}","{""object"":""velo_personne""}"
image-521.jpg,32912,"{}",3,2,"{""name"":""rect"",""x"":159,""y"":144,""width"":96,""height"":103}","{""object"":""velo_personne""}"
image-520.jpg,24372,"{}",1,0,"{""name"":""rect"",""x"":52,""y"":49,""width"":173,""height"":177}","{""object"":""velo_personne""}"
image-519.jpg,23272,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":47,""width"":218,""height"":205}","{""object"":""velo_personne""}"
image-518.jpg,40404,"{}",1,0,"{""name"":""rect"",""x"":63,""y"":101,""width"":81,""height"":151}","{""object"":""velo_personne""}"
image-517.jpg,35921,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":141,""width"":99,""height"":96}","{""object"":""velo_personne""}"
image-516.jpg,32326,"{}",2,0,"{""name"":""rect"",""x"":40,""y"":102,""width"":56,""height"":143}","{""object"":""velo_personne""}"
image-516.jpg,32326,"{}",2,1,"{""name"":""rect"",""x"":142,""y"":107,""width"":57,""height"":142}","{""object"":""velo_personne""}"
image-515.jpg,22864,"{}",1,0,"{""name"":""rect"",""x"":54,""y"":40,""width"":198,""height"":193}","{""object"":undefined}"
image-514.jpg,121603,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":21,""width"":210,""height"":231}","{""object"":""velo_personne_casque""}"
image-513.jpg,21819,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":26,""width"":194,""height"":206}","{""object"":""velo_personne_casque""}"
image-512.jpg,31290,"{}",1,0,"{""name"":""rect"",""x"":64,""y"":38,""width"":187,""height"":191}","{""object"":""velo_personne_casque""}"
image-511.jpg,28431,"{}",2,0,"{""name"":""rect"",""x"":161,""y"":41,""width"":88,""height"":179}","{""object"":""velo_personne_casque""}"
image-511.jpg,28431,"{}",2,1,"{""name"":""rect"",""x"":21,""y"":42,""width"":76,""height"":185}","{""object"":""velo_personne_casque""}"
image-510.jpg,30327,"{}",1,0,"{""name"":""rect"",""x"":92,""y"":39,""width"":163,""height"":183}","{""object"":""velo_personne_casque""}"
image-508.jpg,31115,"{}",1,0,"{""name"":""rect"",""x"":38,""y"":56,""width"":131,""height"":133}","{""object"":""velo_personne_casque""}"
image-507.jpg,23193,"{}",2,0,"{""name"":""rect"",""x"":22,""y"":44,""width"":101,""height"":208}","{""object"":""velo_personne_casque""}"
image-507.jpg,23193,"{}",2,1,"{""name"":""rect"",""x"":157,""y"":73,""width"":95,""height"":146}","{""object"":""velo_personne_casque""}"
image-506.jpg,119419,"{}",2,0,"{""name"":""rect"",""x"":63,""y"":109,""width"":70,""height"":84}","{""object"":""velo_personne_casque""}"
image-506.jpg,119419,"{}",2,1,"{""name"":""rect"",""x"":127,""y"":106,""width"":71,""height"":83}","{""object"":""velo_personne_casque""}"
image-503.jpg,32999,"{}",2,0,"{""name"":""rect"",""x"":175,""y"":103,""width"":44,""height"":128}","{""object"":""velo_personne_casque""}"
image-503.jpg,32999,"{}",2,1,"{""name"":""rect"",""x"":67,""y"":101,""width"":49,""height"":133}","{""object"":""velo_personne_casque""}"
image-502.jpg,21996,"{}",1,0,"{""name"":""rect"",""x"":76,""y"":8,""width"":127,""height"":216}","{""object"":""velo_personne_casque""}"
image-501.jpg,24287,"{}",1,0,"{""name"":""rect"",""x"":79,""y"":6,""width"":102,""height"":234}","{""object"":""velo_personne_casque""}"
image-500.jpg,31007,"{}",2,0,"{""name"":""rect"",""x"":132,""y"":82,""width"":53,""height"":132}","{""object"":""velo_personne_casque""}"
image-500.jpg,31007,"{}",2,1,"{""name"":""rect"",""x"":54,""y"":77,""width"":52,""height"":135}","{""object"":""velo_personne_casque""}"
image-499.jpg,18748,"{}",1,0,"{""name"":""rect"",""x"":16,""y"":4,""width"":110,""height"":251}","{""object"":""velo_personne_casque""}"
image-498.jpg,27945,"{}",1,0,"{""name"":""rect"",""x"":13,""y"":37,""width"":205,""height"":206}","{""object"":""velo_personne_casque""}"
image-497.jpg,31631,"{}",2,0,"{""name"":""rect"",""x"":61,""y"":118,""width"":88,""height"":132}","{""object"":""velo_personne_casque""}"
image-497.jpg,31631,"{}",2,1,"{""name"":""rect"",""x"":165,""y"":104,""width"":79,""height"":132}","{""object"":""velo_personne_casque""}"
image-496.jpg,26627,"{}",2,0,"{""name"":""rect"",""x"":14,""y"":60,""width"":56,""height"":144}","{""object"":""velo_personne_casque""}"
image-496.jpg,26627,"{}",2,1,"{""name"":""rect"",""x"":66,""y"":53,""width"":59,""height"":162}","{""object"":""velo_personne_casque""}"
image-495.jpg,24547,"{}",2,0,"{""name"":""rect"",""x"":55,""y"":14,""width"":93,""height"":240}","{""object"":""velo_personne_casque""}"
image-495.jpg,24547,"{}",2,1,"{""name"":""rect"",""x"":143,""y"":58,""width"":65,""height"":163}","{""object"":""velo_personne_casque""}"
image-494.jpg,25590,"{}",1,0,"{""name"":""rect"",""x"":6,""y"":35,""width"":114,""height"":219}","{""object"":""velo_personne_casque""}"
image-493.jpg,28678,"{}",1,0,"{""name"":""rect"",""x"":30,""y"":61,""width"":76,""height"":194}","{""object"":""velo_personne_casque""}"
image-492.jpg,48640,"{}",1,0,"{""name"":""rect"",""x"":110,""y"":58,""width"":78,""height"":177}","{""object"":""velo_personne_casque""}"
image-491.jpg,19027,"{}",1,0,"{""name"":""rect"",""x"":22,""y"":104,""width"":129,""height"":149}","{""object"":""velo_personne_casque""}"
image-490.jpg,41593,"{}",1,0,"{""name"":""rect"",""x"":60,""y"":81,""width"":60,""height"":161}","{""object"":""velo_personne_casque""}"
image-489.jpg,29812,"{}",1,0,"{""name"":""rect"",""x"":166,""y"":96,""width"":89,""height"":154}","{""object"":""velo_personne_casque""}"
image-488.jpg,32376,"{}",2,0,"{""name"":""rect"",""x"":88,""y"":131,""width"":34,""height"":89}","{""object"":""velo_personne_casque""}"
image-488.jpg,32376,"{}",2,1,"{""name"":""rect"",""x"":147,""y"":128,""width"":40,""height"":88}","{""object"":""velo_personne_casque""}"
image-487.jpg,23383,"{}",2,0,"{""name"":""rect"",""x"":12,""y"":82,""width"":71,""height"":143}","{""object"":""velo_personne_casque""}"
image-487.jpg,23383,"{}",2,1,"{""name"":""rect"",""x"":96,""y"":82,""width"":52,""height"":129}","{""object"":""velo_personne_casque""}"
image-482.jpg,22239,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":41,""width"":165,""height"":187}","{""object"":""velo_personne_casque""}"
image-481.jpg,36650,"{}",2,0,"{""name"":""rect"",""x"":29,""y"":62,""width"":76,""height"":87}","{""object"":""velo_personne_casque""}"
image-481.jpg,36650,"{}",2,1,"{""name"":""rect"",""x"":153,""y"":58,""width"":101,""height"":117}","{""object"":""velo_personne_casque""}"
image-479.jpg,28466,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":65,""width"":167,""height"":173}","{""object"":""velo_personne_casque""}"
image-478.jpg,20787,"{}",2,0,"{""name"":""rect"",""x"":164,""y"":101,""width"":84,""height"":122}","{""object"":""velo_personne_casque""}"
image-478.jpg,20787,"{}",2,1,"{""name"":""rect"",""x"":111,""y"":112,""width"":73,""height"":90}","{""object"":""velo_personne_casque""}"
image-476.jpg,27380,"{}",1,0,"{""name"":""rect"",""x"":80,""y"":36,""width"":73,""height"":210}","{""object"":""velo_personne_casque""}"
image-475.jpg,19953,"{}",1,0,"{""name"":""rect"",""x"":93,""y"":27,""width"":146,""height"":229}","{""object"":""velo_personne_casque""}"
image-474.jpg,31275,"{}",1,0,"{""name"":""rect"",""x"":119,""y"":28,""width"":133,""height"":224}","{""object"":""velo_personne_casque""}"
image-473.jpg,30828,"{}",2,0,"{""name"":""rect"",""x"":149,""y"":42,""width"":68,""height"":197}","{""object"":""velo_personne_casque""}"
image-473.jpg,30828,"{}",2,1,"{""name"":""rect"",""x"":2,""y"":8,""width"":110,""height"":246}","{""object"":""velo_personne_casque""}"
