filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-817.jpg,27630,"{}",2,0,"{""name"":""rect"",""x"":88,""y"":42,""width"":91,""height"":77}","{""object"":""velo_personne_casque""}"
image-817.jpg,27630,"{}",2,1,"{""name"":""rect"",""x"":115,""y"":91,""width"":118,""height"":73}","{""object"":""velo_personne_casque""}"
image-818.jpg,27880,"{}",3,0,"{""name"":""rect"",""x"":1,""y"":118,""width"":178,""height"":131}","{""object"":""velo""}"
image-818.jpg,27880,"{}",3,1,"{""name"":""rect"",""x"":72,""y"":131,""width"":136,""height"":88}","{""object"":""velo""}"
image-818.jpg,27880,"{}",3,2,"{""name"":""rect"",""x"":180,""y"":132,""width"":74,""height"":50}","{""object"":""velo""}"
image-819.jpg,24337,"{}",1,0,"{""name"":""rect"",""x"":123,""y"":76,""width"":88,""height"":172}","{""object"":""velo""}"
image-820.jpg,23894,"{}",2,0,"{""name"":""rect"",""x"":193,""y"":112,""width"":51,""height"":86}","{""object"":""velo""}"
image-820.jpg,23894,"{}",2,1,"{""name"":""rect"",""x"":151,""y"":105,""width"":42,""height"":87}","{""object"":""velo""}"
image-821.jpg,23518,"{}",2,0,"{""name"":""rect"",""x"":159,""y"":175,""width"":89,""height"":80}","{""object"":""velo""}"
image-821.jpg,23518,"{}",2,1,"{""name"":""rect"",""x"":2,""y"":169,""width"":63,""height"":45}","{""object"":""velo""}"
image-822.jpg,27969,"{}",1,0,"{""name"":""rect"",""x"":9,""y"":20,""width"":104,""height"":158}","{""object"":""velo""}"
image-823.jpg,26123,"{}",1,0,"{""name"":""rect"",""x"":45,""y"":162,""width"":140,""height"":90}","{""object"":""velo""}"
image-824.jpg,32033,"{}",2,0,"{""name"":""rect"",""x"":81,""y"":135,""width"":108,""height"":120}","{""object"":""velo""}"
image-824.jpg,32033,"{}",2,1,"{""name"":""rect"",""x"":165,""y"":137,""width"":74,""height"":91}","{""object"":""velo""}"
image-825.jpg,32752,"{}",2,0,"{""name"":""rect"",""x"":136,""y"":134,""width"":41,""height"":116}","{""object"":""velo_personne_casque""}"
image-825.jpg,32752,"{}",2,1,"{""name"":""rect"",""x"":69,""y"":132,""width"":46,""height"":116}","{""object"":""velo_personne_casque""}"
image-826.jpg,26000,"{}",3,0,"{""name"":""rect"",""x"":10,""y"":88,""width"":65,""height"":103}","{""object"":""velo""}"
image-826.jpg,26000,"{}",3,1,"{""name"":""rect"",""x"":178,""y"":91,""width"":38,""height"":88}","{""object"":""velo""}"
image-826.jpg,26000,"{}",3,2,"{""name"":""rect"",""x"":209,""y"":92,""width"":39,""height"":94}","{""object"":""velo""}"
image-827.jpg,22277,"{}",1,0,"{""name"":""rect"",""x"":52,""y"":67,""width"":155,""height"":113}","{""object"":""velo""}"
image-828.jpg,25232,"{}",0,0,"{}","{}"
image-829.jpg,43806,"{}",2,0,"{""name"":""rect"",""x"":1,""y"":90,""width"":196,""height"":153}","{""object"":""velo""}"
image-829.jpg,43806,"{}",2,1,"{""name"":""rect"",""x"":89,""y"":74,""width"":166,""height"":112}","{""object"":""velo""}"
image-830.jpg,30175,"{}",3,0,"{""name"":""rect"",""x"":78,""y"":111,""width"":55,""height"":132}","{""object"":""velo""}"
image-830.jpg,30175,"{}",3,1,"{""name"":""rect"",""x"":160,""y"":104,""width"":46,""height"":118}","{""object"":""velo""}"
image-830.jpg,30175,"{}",3,2,"{""name"":""rect"",""x"":181,""y"":114,""width"":46,""height"":121}","{""object"":""velo""}"
image-831.jpg,18255,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":97,""width"":54,""height"":140}","{""object"":""velo_personne""}"
image-832.jpg,26573,"{}",3,0,"{""name"":""rect"",""x"":5,""y"":52,""width"":72,""height"":161}","{""object"":""velo_personne_casque""}"
image-832.jpg,26573,"{}",3,1,"{""name"":""rect"",""x"":77,""y"":55,""width"":70,""height"":157}","{""object"":""velo_personne_casque""}"
image-832.jpg,26573,"{}",3,2,"{""name"":""rect"",""x"":164,""y"":47,""width"":65,""height"":161}","{""object"":""velo_personne_casque""}"
