filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-206.jpg,30628,"{}",0,0,"{}","{}"
image-207.jpg,30091,"{}",1,0,"{""name"":""rect"",""x"":182,""y"":126,""width"":61,""height"":51}","{""object"":""velo""}"
image-208.jpg,28853,"{}",0,0,"{}","{}"
image-209.jpg,26707,"{}",2,0,"{""name"":""rect"",""x"":41,""y"":78,""width"":79,""height"":127}","{""object"":""velo""}"
image-209.jpg,26707,"{}",2,1,"{""name"":""rect"",""x"":163,""y"":43,""width"":26,""height"":58}","{""object"":""velo""}"
image-210.jpg,31768,"{}",1,0,"{""name"":""rect"",""x"":133,""y"":83,""width"":115,""height"":173}","{""object"":""velo""}"
image-211.jpg,31592,"{}",0,0,"{}","{}"
image-212.jpg,28227,"{}",1,0,"{""name"":""rect"",""x"":61,""y"":41,""width"":190,""height"":195}","{""object"":""velo""}"
image-213.jpg,31006,"{}",0,0,"{}","{}"
image-214.jpg,35248,"{}",1,0,"{""name"":""rect"",""x"":45,""y"":185,""width"":77,""height"":55}","{""object"":""velo""}"
image-215.jpg,27381,"{}",5,0,"{""name"":""rect"",""x"":167,""y"":138,""width"":75,""height"":117}","{""object"":""velo""}"
image-215.jpg,27381,"{}",5,1,"{""name"":""rect"",""x"":88,""y"":53,""width"":23,""height"":52}","{""object"":""velo_personne_casque""}"
image-215.jpg,27381,"{}",5,2,"{""name"":""rect"",""x"":177,""y"":63,""width"":22,""height"":41}","{""object"":""velo_personne""}"
image-215.jpg,27381,"{}",5,3,"{""name"":""rect"",""x"":221,""y"":65,""width"":15,""height"":31}","{""object"":""velo_personne""}"
image-215.jpg,27381,"{}",5,4,"{""name"":""rect"",""x"":236,""y"":81,""width"":18,""height"":36}","{""object"":""velo""}"
image-216.jpg,32026,"{}",2,0,"{""name"":""rect"",""x"":58,""y"":103,""width"":77,""height"":111}","{""object"":""velo_personne""}"
image-216.jpg,32026,"{}",2,1,"{""name"":""rect"",""x"":119,""y"":115,""width"":75,""height"":140}","{""object"":""velo_personne""}"
image-218.jpg,26902,"{}",0,0,"{}","{}"
image-219.jpg,31018,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":9,""width"":177,""height"":189}","{""object"":""velo_personne_casque""}"
image-220.jpg,30680,"{}",2,0,"{""name"":""rect"",""x"":89,""y"":135,""width"":107,""height"":113}","{""object"":""velo_personne""}"
image-220.jpg,30680,"{}",2,1,"{""name"":""rect"",""x"":4,""y"":171,""width"":81,""height"":56}","{""object"":""velo""}"
image-222.jpg,26965,"{}",1,0,"{""name"":""rect"",""x"":13,""y"":33,""width"":41,""height"":55}","{""object"":""velo_personne""}"
image-223.jpg,33170,"{}",2,0,"{""name"":""rect"",""x"":49,""y"":133,""width"":47,""height"":68}","{""object"":""velo_personne""}"
image-223.jpg,33170,"{}",2,1,"{""name"":""rect"",""x"":217,""y"":131,""width"":25,""height"":28}","{""object"":""velo_personne""}"
image-224.jpg,28369,"{}",2,0,"{""name"":""rect"",""x"":89,""y"":128,""width"":46,""height"":51}","{""object"":""velo_personne""}"
image-224.jpg,28369,"{}",2,1,"{""name"":""rect"",""x"":197,""y"":127,""width"":15,""height"":28}","{""object"":""velo_personne""}"
image-225.jpg,28246,"{}",2,0,"{""name"":""rect"",""x"":168,""y"":90,""width"":58,""height"":61}","{""object"":""velo_personne_casque""}"
image-225.jpg,28246,"{}",2,1,"{""name"":""rect"",""x"":65,""y"":96,""width"":27,""height"":33}","{""object"":""velo_personne""}"
image-226.jpg,29287,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":97,""width"":76,""height"":160}","{""object"":""velo_personne_casque""}"
image-227.jpg,28578,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":170,""width"":59,""height"":61}","{""object"":""velo_personne""}"
image-228.jpg,26732,"{}",0,0,"{}","{}"
