filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-0.jpg,20838,"{}",1,0,"{""name"":""rect"",""x"":100,""y"":18,""width"":211,""height"":224}","{""object"":""velo_personne_casque""}"
image-2.jpg,317801,"{}",1,0,"{""name"":""rect"",""x"":15,""y"":384,""width"":1247,""height"":786}","{""object"":""velo_personne_casque""}"
image-3.jpg,90698,"{}",1,0,"{""name"":""rect"",""x"":254,""y"":26,""width"":182,""height"":419}","{""object"":""velo_personne_casque""}"
image-4.jpg,93185,"{}",1,0,"{""name"":""rect"",""x"":3,""y"":95,""width"":547,""height"":455}","{""object"":""velo_personne""}"
image-5.jpg,229523,"{}",1,0,"{""name"":""rect"",""x"":40,""y"":258,""width"":329,""height"":573}","{""object"":""velo_personne""}"
image-6.jpg,115269,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":1,""width"":436,""height"":535}","{""object"":""velo_personne_casque""}"
image-7.jpg,56062,"{}",2,0,"{""name"":""rect"",""x"":114,""y"":26,""width"":98,""height"":288}","{""object"":""velo_personne""}"
image-7.jpg,56062,"{}",2,1,"{""name"":""rect"",""x"":269,""y"":53,""width"":73,""height"":230}","{""object"":""velo_personne""}"
image-9.jpg,167445,"{}",1,0,"{""name"":""rect"",""x"":42,""y"":127,""width"":581,""height"":569}","{""object"":""velo_personne""}"
image-10.jpg,196041,"{}",1,0,"{""name"":""rect"",""x"":4,""y"":106,""width"":674,""height"":541}","{""object"":""velo_personne""}"
image-11.jpg,159059,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":159,""width"":490,""height"":474}","{""object"":""velo_personne""}"
image-13.jpg,163527,"{}",2,0,"{""name"":""rect"",""x"":4,""y"":115,""width"":210,""height"":381}","{""object"":""velo_personne""}"
image-13.jpg,163527,"{}",2,1,"{""name"":""rect"",""x"":342,""y"":132,""width"":120,""height"":318}","{""object"":""velo_personne""}"
image-14.jpg,330412,"{}",0,0,"{}","{}"
image-15.jpg,169026,"{}",2,0,"{""name"":""rect"",""x"":334,""y"":354,""width"":120,""height"":307}","{""object"":""velo_personne""}"
image-15.jpg,169026,"{}",2,1,"{""name"":""rect"",""x"":309,""y"":110,""width"":117,""height"":268}","{""object"":""velo_personne""}"
image-16.jpg,147475,"{}",2,0,"{""name"":""rect"",""x"":311,""y"":56,""width"":259,""height"":537}","{""object"":""velo_personne""}"
image-16.jpg,147475,"{}",2,1,"{""name"":""rect"",""x"":23,""y"":53,""width"":278,""height"":600}","{""object"":""velo_personne""}"
image-17.jpg,674496,"{}",1,0,"{""name"":""rect"",""x"":771,""y"":324,""width"":1148,""height"":1479}","{""object"":""velo_personne""}"
image-20.jpg,104370,"{}",1,0,"{""name"":""rect"",""x"":26,""y"":70,""width"":342,""height"":538}","{""object"":""velo_personne""}"
image-23.jpg,29636,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":36,""width"":280,""height"":290}","{""object"":""velo_personne""}"
image-25.jpg,55017,"{}",1,0,"{""name"":""rect"",""x"":402,""y"":196,""width"":133,""height"":314}","{""object"":""velo_personne_casque""}"
