filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-51.jpg,17468,"{}",1,0,"{""name"":""rect"",""x"":52,""y"":11,""width"":61,""height"":161}","{""object"":""velo_personne_casque""}"
image-52.jpg,17466,"{}",1,0,"{""name"":""rect"",""x"":11,""y"":46,""width"":106,""height"":116}","{""object"":""velo_personne_casque""}"
image-53.jpg,15116,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":49,""width"":48,""height"":92}","{""object"":""velo_personne_casque""}"
image-55.jpg,8188,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":53,""width"":155,""height"":152}","{""object"":""velo_personne""}"
image-58.jpg,19855,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":16,""width"":112,""height"":138}","{""object"":""velo_personne""}"
image-59.jpg,17653,"{}",1,0,"{""name"":""rect"",""x"":110,""y"":32,""width"":48,""height"":134}","{""object"":""velo_personne_casque""}"
image-60.jpg,15301,"{}",1,0,"{""name"":""rect"",""x"":1,""y"":26,""width"":116,""height"":130}","{""object"":""velo_personne_casque""}"
image-62.jpg,14374,"{}",2,0,"{""name"":""rect"",""x"":59,""y"":22,""width"":43,""height"":144}","{""object"":""velo_personne""}"
image-62.jpg,14374,"{}",2,1,"{""name"":""rect"",""x"":117,""y"":36,""width"":44,""height"":131}","{""object"":""velo_personne""}"
image-63.jpg,1318614,"{}",2,0,"{""name"":""rect"",""x"":112,""y"":86,""width"":310,""height"":733}","{""object"":""velo_personne_casque""}"
image-63.jpg,1318614,"{}",2,1,"{""name"":""rect"",""x"":693,""y"":73,""width"":377,""height"":727}","{""object"":""velo_personne_casque""}"
image-65.jpg,62379,"{}",3,0,"{""name"":""rect"",""x"":34,""y"":126,""width"":34,""height"":93}","{""object"":""velo_personne_casque""}"
image-65.jpg,62379,"{}",3,1,"{""name"":""rect"",""x"":143,""y"":124,""width"":72,""height"":86}","{""object"":""velo_personne_casque""}"
image-65.jpg,62379,"{}",3,2,"{""name"":""rect"",""x"":45,""y"":240,""width"":75,""height"":98}","{""object"":""velo_personne_casque""}"
image-66.jpg,46144,"{}",1,0,"{""name"":""rect"",""x"":100,""y"":90,""width"":200,""height"":317}","{""object"":""velo_personne_casque""}"
image-67.jpg,47822,"{}",1,0,"{""name"":""rect"",""x"":229,""y"":14,""width"":98,""height"":311}","{""object"":""velo_personne""}"
image-68.jpg,53235,"{}",1,0,"{""name"":""rect"",""x"":236,""y"":13,""width"":160,""height"":395}","{""object"":""velo_personne""}"
image-69.jpg,247561,"{}",1,0,"{""name"":""rect"",""x"":224,""y"":239,""width"":837,""height"":686}","{""object"":""velo_personne""}"
image-70.jpg,368011,"{}",1,0,"{""name"":""rect"",""x"":241,""y"":339,""width"":404,""height"":788}","{""object"":""velo_personne""}"
image-73.jpg,171254,"{}",1,0,"{""name"":""rect"",""x"":204,""y"":71,""width"":71,""height"":153}","{""object"":""velo_personne_casque""}"
image-75.jpg,110915,"{}",1,0,"{""name"":""rect"",""x"":179,""y"":80,""width"":522,""height"":531}","{""object"":""velo_personne_casque""}"
image-76.jpg,171187,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":83,""width"":543,""height"":604}","{""object"":""velo_personne_casque""}"
image-77.jpg,216959,"{}",5,0,"{""name"":""rect"",""x"":161,""y"":383,""width"":208,""height"":405}","{""object"":""velo_personne""}"
image-77.jpg,216959,"{}",5,1,"{""name"":""rect"",""x"":323,""y"":353,""width"":145,""height"":345}","{""object"":""velo_personne""}"
image-77.jpg,216959,"{}",5,2,"{""name"":""rect"",""x"":470,""y"":352,""width"":231,""height"":353}","{""object"":""velo_personne""}"
image-77.jpg,216959,"{}",5,3,"{""name"":""rect"",""x"":703,""y"":358,""width"":152,""height"":314}","{""object"":""velo_personne""}"
image-77.jpg,216959,"{}",5,4,"{""name"":""rect"",""x"":865,""y"":362,""width"":123,""height"":298}","{""object"":""velo_personne""}"
image-78.jpg,153257,"{}",1,0,"{""name"":""rect"",""x"":4,""y"":13,""width"":167,""height"":311}","{""object"":""velo_personne""}"
image-79.jpg,281603,"{}",1,0,"{""name"":""rect"",""x"":650,""y"":148,""width"":400,""height"":350}","{""object"":""velo_personne""}"
image-80.jpg,364178,"{}",2,0,"{""name"":""rect"",""x"":147,""y"":122,""width"":129,""height"":313}","{""object"":""velo_personne_casque""}"
image-80.jpg,364178,"{}",2,1,"{""name"":""rect"",""x"":2,""y"":119,""width"":93,""height"":261}","{""object"":""velo_personne_casque""}"
image-81.jpg,277078,"{}",4,0,"{""name"":""rect"",""x"":48,""y"":261,""width"":145,""height"":376}","{""object"":""velo_personne""}"
image-81.jpg,277078,"{}",4,1,"{""name"":""rect"",""x"":221,""y"":253,""width"":182,""height"":485}","{""object"":""velo_personne""}"
image-81.jpg,277078,"{}",4,2,"{""name"":""rect"",""x"":338,""y"":233,""width"":136,""height"":421}","{""object"":""velo_personne""}"
image-81.jpg,277078,"{}",4,3,"{""name"":""rect"",""x"":603,""y"":266,""width"":276,""height"":619}","{""object"":""velo_personne""}"
image-82.jpg,182122,"{}",1,0,"{""name"":""rect"",""x"":277,""y"":105,""width"":393,""height"":725}","{""object"":""velo_personne""}"
image-83.jpg,205976,"{}",2,0,"{""name"":""rect"",""x"":44,""y"":65,""width"":182,""height"":595}","{""object"":""velo_personne""}"
image-83.jpg,205976,"{}",2,1,"{""name"":""rect"",""x"":527,""y"":79,""width"":214,""height"":641}","{""object"":""velo_personne_casque""}"
image-84.jpg,180831,"{}",1,0,"{""name"":""rect"",""x"":319,""y"":277,""width"":180,""height"":461}","{""object"":""velo_personne_casque""}"
image-85.jpg,116975,"{}",1,0,"{""name"":""rect"",""x"":236,""y"":56,""width"":229,""height"":578}","{""object"":""velo_personne""}"
image-86.jpg,109852,"{}",3,0,"{""name"":""rect"",""x"":2,""y"":186,""width"":215,""height"":343}","{""object"":""velo_personne_casque""}"
image-86.jpg,109852,"{}",3,1,"{""name"":""rect"",""x"":55,""y"":216,""width"":266,""height"":251}","{""object"":""velo_personne""}"
image-86.jpg,109852,"{}",3,2,"{""name"":""rect"",""x"":363,""y"":208,""width"":186,""height"":256}","{""object"":""velo_personne""}"
image-87.jpg,191008,"{}",2,0,"{""name"":""rect"",""x"":3,""y"":401,""width"":300,""height"":301}","{""object"":""velo_personne_casque""}"
image-87.jpg,191008,"{}",2,1,"{""name"":""rect"",""x"":313,""y"":81,""width"":432,""height"":652}","{""object"":""velo_personne_casque""}"
image-89.jpg,309765,"{}",2,0,"{""name"":""rect"",""x"":86,""y"":184,""width"":512,""height"":877}","{""object"":""velo_personne_casque""}"
image-89.jpg,309765,"{}",2,1,"{""name"":""rect"",""x"":555,""y"":127,""width"":387,""height"":932}","{""object"":""velo_personne_casque""}"
image-91.jpg,78201,"{}",0,0,"{}","{}"
image-92.jpg,1336090,"{}",0,0,"{}","{}"
image-93.jpg,46207,"{}",0,0,"{}","{}"
image-94.jpg,2268009,"{}",0,0,"{}","{}"
image-95.jpg,42268,"{}",0,0,"{}","{}"
image-98.jpg,275565,"{}",0,0,"{}","{}"
