filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image-973.jpg,20810,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":103,""width"":178,""height"":109}","{""object"":""velo""}"
image-974.jpg,33496,"{}",1,0,"{""name"":""rect"",""x"":62,""y"":98,""width"":190,""height"":149}","{""object"":""velo""}"
image-975.jpg,29833,"{}",2,0,"{""name"":""rect"",""x"":8,""y"":172,""width"":34,""height"":59}","{""object"":""velo_personne""}"
image-975.jpg,29833,"{}",2,1,"{""name"":""rect"",""x"":74,""y"":144,""width"":178,""height"":112}","{""object"":""velo""}"
image-976.jpg,31333,"{}",1,0,"{""name"":""rect"",""x"":38,""y"":88,""width"":218,""height"":168}","{""object"":""velo""}"
image-977.jpg,15247,"{}",1,0,"{""name"":""rect"",""x"":30,""y"":167,""width"":96,""height"":60}","{""object"":""velo""}"
image-978.jpg,40541,"{}",2,0,"{""name"":""rect"",""x"":30,""y"":81,""width"":225,""height"":149}","{""object"":""velo""}"
image-978.jpg,40541,"{}",2,1,"{""name"":""rect"",""x"":0,""y"":65,""width"":214,""height"":135}","{""object"":""velo""}"
image-979.jpg,19433,"{}",2,0,"{""name"":""rect"",""x"":19,""y"":68,""width"":51,""height"":160}","{""object"":""velo_personne_casque""}"
image-979.jpg,19433,"{}",2,1,"{""name"":""rect"",""x"":157,""y"":83,""width"":36,""height"":118}","{""object"":""velo_personne_casque""}"
image-980.jpg,23631,"{}",1,0,"{""name"":""rect"",""x"":90,""y"":137,""width"":60,""height"":98}","{""object"":""velo_personne""}"
image-981.jpg,31414,"{}",1,0,"{""name"":""rect"",""x"":38,""y"":166,""width"":47,""height"":53}","{""object"":""velo_personne""}"
image-982.jpg,27589,"{}",3,0,"{""name"":""rect"",""x"":178,""y"":113,""width"":78,""height"":121}","{""object"":""velo""}"
image-982.jpg,27589,"{}",3,1,"{""name"":""rect"",""x"":64,""y"":97,""width"":88,""height"":92}","{""object"":""velo""}"
image-982.jpg,27589,"{}",3,2,"{""name"":""rect"",""x"":11,""y"":89,""width"":59,""height"":62}","{""object"":""velo""}"
image-983.jpg,29143,"{}",3,0,"{""name"":""rect"",""x"":44,""y"":29,""width"":73,""height"":137}","{""object"":""velo""}"
image-983.jpg,29143,"{}",3,1,"{""name"":""rect"",""x"":90,""y"":50,""width"":68,""height"":114}","{""object"":""velo""}"
image-983.jpg,29143,"{}",3,2,"{""name"":""rect"",""x"":124,""y"":41,""width"":72,""height"":115}","{""object"":""velo""}"
image-984.jpg,35621,"{}",3,0,"{""name"":""rect"",""x"":0,""y"":21,""width"":130,""height"":219}","{""object"":""velo""}"
image-984.jpg,35621,"{}",3,1,"{""name"":""rect"",""x"":68,""y"":56,""width"":130,""height"":156}","{""object"":""velo""}"
image-984.jpg,35621,"{}",3,2,"{""name"":""rect"",""x"":116,""y"":64,""width"":105,""height"":130}","{""object"":""velo""}"
image-985.jpg,36360,"{}",3,0,"{""name"":""rect"",""x"":57,""y"":146,""width"":86,""height"":74}","{""object"":""velo""}"
image-985.jpg,36360,"{}",3,1,"{""name"":""rect"",""x"":0,""y"":149,""width"":57,""height"":65}","{""object"":""velo""}"
image-985.jpg,36360,"{}",3,2,"{""name"":""rect"",""x"":144,""y"":155,""width"":106,""height"":84}","{""object"":""velo""}"
image-986.jpg,24731,"{}",2,0,"{""name"":""rect"",""x"":0,""y"":71,""width"":159,""height"":147}","{""object"":""velo""}"
image-986.jpg,24731,"{}",2,1,"{""name"":""rect"",""x"":121,""y"":90,""width"":135,""height"":111}","{""object"":""velo""}"
image-987.jpg,37044,"{}",3,0,"{""name"":""rect"",""x"":0,""y"":77,""width"":131,""height"":140}","{""object"":""velo""}"
image-987.jpg,37044,"{}",3,1,"{""name"":""rect"",""x"":106,""y"":39,""width"":85,""height"":88}","{""object"":""velo""}"
image-987.jpg,37044,"{}",3,2,"{""name"":""rect"",""x"":161,""y"":44,""width"":83,""height"":97}","{""object"":""velo""}"
image-988.jpg,22534,"{}",1,0,"{""name"":""rect"",""x"":77,""y"":87,""width"":136,""height"":145}","{""object"":""velo""}"
image-989.jpg,28747,"{}",2,0,"{""name"":""rect"",""x"":14,""y"":53,""width"":180,""height"":160}","{""object"":""velo""}"
image-989.jpg,28747,"{}",2,1,"{""name"":""rect"",""x"":0,""y"":60,""width"":168,""height"":147}","{""object"":""velo""}"
image-990.jpg,30141,"{}",3,0,"{""name"":""rect"",""x"":167,""y"":65,""width"":89,""height"":136}","{""object"":""velo""}"
